SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Probability,Risk_Level,Actual_Churn
0,67,81.35,5398.6,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,0.0103965983093695,Low Risk,False
0,33,95.0,3008.15,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,0.4075363549560252,Medium Risk,False
0,5,69.95,320.4,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4507506980254586,Medium Risk,False
1,71,24.65,1766.75,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0.0045690560555591,Low Risk,False
0,8,44.45,369.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.3070453465233662,Medium Risk,False
1,45,100.15,4459.8,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,0.364013226457432,Medium Risk,False
0,70,58.4,4113.15,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,0.0283641143006044,Low Risk,False
0,19,89.35,1686.85,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,0.2699766920029534,Low Risk,False
0,2,70.95,137.95,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.6931016843889768,High Risk,True
0,5,82.75,417.75,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,0.6465709126735304,High Risk,False
0,46,24.95,1165.9,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0.0142449801892786,Low Risk,False
0,4,50.7,151.3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.292225483285971,Low Risk,True
1,2,86.85,156.35,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0.7645340628306506,High Risk,True
0,43,29.3,1224.05,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0822345710346856,Low Risk,False
0,4,44.55,220.75,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.3422346866046415,Medium Risk,False
0,59,76.75,4541.9,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,0.0239013952790364,Low Risk,False
0,1,20.15,20.15,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.209003264895841,Low Risk,True
0,36,63.7,2188.5,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,True,False,False,0.0536033346872667,Low Risk,False
0,22,49.8,1049.05,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.2237922357629058,Low Risk,False
0,67,100.9,6733.15,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,0.0945220115385951,Low Risk,False
0,3,29.9,92.25,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.5489907013513593,Medium Risk,False
0,7,59.1,369.25,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,0.2411258901557605,Low Risk,False
0,2,79.0,143.65,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.6716879508757969,High Risk,True
0,2,20.25,36.8,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.2005741160574837,Low Risk,False
0,50,20.35,938.95,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0.0104580528210403,Low Risk,False
1,47,67.45,3252.0,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0.1112533320207436,Low Risk,False
0,25,81.75,2028.8,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,0.1255832625374934,Low Risk,False
0,46,105.2,4822.85,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,0.0932667964134179,Low Risk,True
1,13,89.05,1169.35,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0.4618672752422481,Medium Risk,True
1,72,105.0,7578.05,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,0.1634776004251038,Low Risk,False
0,46,45.2,2065.15,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.0973144384319328,Low Risk,False
0,70,19.85,1433.8,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0.0018944834964065,Low Risk,False
1,37,76.25,2841.55,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.5310545318109824,Medium Risk,True
0,22,101.35,2317.1,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0.5474213858098701,Medium Risk,True
0,36,97.35,3457.9,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0.3917604172348793,Medium Risk,True
0,5,85.4,425.9,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,0.5431325627204172,Medium Risk,True
0,68,54.45,3674.95,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,0.0152652291196272,Low Risk,False
0,71,95.15,6770.85,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,0.0383838808482015,Low Risk,False
0,58,68.4,3972.25,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,0.0429471380442069,Low Risk,False
1,35,95.45,3474.05,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.6954305113435716,High Risk,True
1,24,78.85,1772.25,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.5113160011280622,Medium Risk,True
0,1,20.5,20.5,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.2129913834849407,Low Risk,False
0,51,20.45,1042.65,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.0052558370767873,Low Risk,False
0,20,98.55,2031.95,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,0.5806987936180288,Medium Risk,False
0,55,57.55,3046.4,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0042270539092188,Low Risk,True
0,54,89.4,4869.5,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.288720582581644,Low Risk,False
0,62,54.75,3425.35,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0.0115783571056724,Low Risk,False
0,9,34.7,296.1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,0.5551901030605878,Medium Risk,True
0,71,114.6,8100.25,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.0336084306179354,Low Risk,False
0,65,93.55,6069.25,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,0.081602169767568,Low Risk,False
0,23,81.85,1810.85,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.158418051299895,Low Risk,False
0,45,96.75,4442.75,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0.1274888399061252,Low Risk,False
0,69,19.3,1447.9,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0.002652426547378,Low Risk,False
1,16,69.65,1043.3,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5406668020705825,Medium Risk,False
0,66,58.2,3810.8,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,0.0040880098328535,Low Risk,False
0,4,90.65,367.95,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.6268810249221185,High Risk,False
1,29,90.1,2656.7,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,0.1833364174283197,Low Risk,False
1,50,106.8,5347.95,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,0.3120992044389389,Medium Risk,False
0,17,98.6,1704.95,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,0.2243990949310225,Low Risk,True
0,65,45.25,2933.95,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,0.0097688564907038,Low Risk,False
0,72,25.85,1872.2,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0.0025866266267937,Low Risk,False
0,2,69.75,144.55,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5323809182295186,Medium Risk,True
0,54,20.4,1090.6,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0.0033830789355846,Low Risk,False
0,1,69.9,69.9,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.6953777669055112,High Risk,True
0,15,48.8,720.1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.3725046701541158,Medium Risk,False
0,57,70.1,3913.3,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,0.0343404574730006,Low Risk,True
0,6,50.35,314.55,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.4666310835008184,Medium Risk,False
0,34,77.2,2753.8,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,0.1242209999478415,Low Risk,False
0,10,33.9,298.45,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0.54223981307723,Medium Risk,True
1,55,113.6,6292.7,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0.1898352011315782,Low Risk,False
0,38,62.3,2354.8,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True,0.0682852037216967,Low Risk,True
0,5,19.65,92.05,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0.2220565530081835,Low Risk,False
1,63,36.1,2298.9,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.0142555647029962,Low Risk,False
0,3,95.4,293.15,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0.6737336850906382,High Risk,False
0,67,105.7,6816.95,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,0.1799832031564457,Low Risk,False
0,3,20.0,49.65,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0.1774368667956785,Low Risk,False
0,1,50.75,50.75,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.4403175467442554,Medium Risk,False
0,1,19.65,19.65,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.2087579460381451,Low Risk,False
0,13,55.95,734.35,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.3255585497664578,Medium Risk,True
0,25,19.15,477.6,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0.0745335085274983,Low Risk,False
0,51,106.8,5498.8,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,0.2644425024349393,Low Risk,False
0,1,75.3,75.3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.4494278072989435,Medium Risk,True
0,68,100.3,6754.35,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,0.1271565512676165,Low Risk,False
0,44,54.05,2375.2,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,0.0208481862260629,Low Risk,False
0,8,74.85,572.45,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.7044810233407054,High Risk,False
1,2,70.65,142.35,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.7332605030158887,High Risk,True
0,47,103.7,4730.6,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,0.1757154420295774,Low Risk,False
0,2,42.6,72.4,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.5599281868023521,Medium Risk,True
0,9,80.8,713.1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.6818232322197296,High Risk,True
0,71,24.7,1810.55,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0.0020932501053175,Low Risk,False
1,27,83.85,2310.2,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.3268148485547195,Medium Risk,False
0,49,49.65,2409.9,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,0.0425503808354865,Low Risk,False
0,72,87.1,6230.1,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0.0143313317837833,Low Risk,False
0,22,89.05,1886.25,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,0.3874846246976975,Medium Risk,False
0,5,55.8,300.4,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.2422156319471118,Low Risk,False
1,52,49.15,2550.9,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.2662041655057949,Low Risk,True
0,20,20.0,416.45,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0.0603963192220293,Low Risk,False
1,4,89.2,346.2,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,0.8130402933341035,High Risk,True
0,19,86.85,1564.4,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.6841036541167003,High Risk,False
0,30,100.2,2983.8,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.6426740882776169,High Risk,True
0,1,85.55,85.55,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,0.6754742515284132,High Risk,True
0,13,19.45,232.1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0.1229041225177078,Low Risk,False
0,53,24.6,1279.0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.0067109995593866,Low Risk,False
1,19,79.85,1471.75,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.670309411052334,High Risk,True
1,7,89.15,574.35,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.7812761392333213,High Risk,False
1,6,19.5,106.8,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0.1902356526567395,Low Risk,False
1,47,99.7,4747.2,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,0.5570769095920579,Medium Risk,False
0,37,20.35,697.65,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0.0363638476177985,Low Risk,False
0,18,75.6,1395.05,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5405271795002791,Medium Risk,False
0,27,49.85,1336.15,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.113376847513457,Low Risk,False
1,21,64.95,1339.8,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.2076523846713033,Low Risk,False
1,20,79.15,1520.9,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.5603779781184248,Medium Risk,True
0,25,69.75,1729.35,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.4162078742558807,Medium Risk,False
1,66,104.9,6891.45,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.2525144817399492,Low Risk,False
0,44,94.4,4295.35,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,0.2082550153288861,Low Risk,False
0,34,84.05,2909.95,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,0.3688543741474584,Medium Risk,False
0,42,54.55,2455.05,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.0689887484648792,Low Risk,False
0,39,47.85,1886.4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0.0622585782231206,Low Risk,False
0,5,20.5,104.3,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0.2291485087852061,Low Risk,False
0,66,91.7,6075.9,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.0144905476162174,Low Risk,False
0,31,50.05,1523.4,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.2960901000556753,Low Risk,False
0,43,19.55,876.15,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.0078497939014345,Low Risk,False
0,67,105.4,6989.45,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.2091235526978914,Low Risk,False
0,14,51.45,727.85,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.1165604640918476,Low Risk,False
0,3,99.0,287.4,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,0.6049312912754143,High Risk,True
0,71,80.45,5662.25,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0.0249207770982957,Low Risk,False
0,50,82.5,4179.1,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,0.0637468213119842,Low Risk,False
0,72,105.6,7581.5,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,0.0268968715662678,Low Risk,False
0,1,93.3,93.3,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.7874648504264181,High Risk,True
0,24,20.45,527.35,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0.0374066384907187,Low Risk,False
0,11,19.25,180.3,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0.1434549396398835,Low Risk,True
0,3,50.5,147.75,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0.3262071121832906,Medium Risk,False
1,2,74.7,165.4,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.6880941496350346,High Risk,True
0,29,58.0,1734.5,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,0.0378281412234919,Low Risk,False
0,48,20.65,1057.0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0.0046293681874321,Low Risk,False
0,63,19.25,1237.65,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.0027488526920949,Low Risk,False
0,3,64.5,177.4,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0.2225178086644503,Low Risk,False
0,4,61.45,229.55,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0.2420308707456366,Low Risk,True
0,2,54.15,101.65,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.3859400636699448,Medium Risk,False
0,44,106.05,4510.8,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.2221814314323678,Low Risk,False
0,72,91.35,6697.2,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0.0174075537923361,Low Risk,False
0,72,110.75,7751.7,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,0.0998262189475829,Low Risk,False
1,24,104.25,2433.9,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.7133145843061504,High Risk,True
1,24,76.1,1712.7,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.6226193018687679,High Risk,True
0,51,110.05,5686.4,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,0.0904685404944478,Low Risk,False
1,71,71.0,5012.1,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,0.0147567901180735,Low Risk,False
0,22,25.25,566.5,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.0310053488478498,Low Risk,False
0,48,60.35,2896.4,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,0.0249601608780097,Low Risk,True
1,7,74.4,527.9,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.684416071362793,High Risk,True
0,2,19.25,48.35,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.1664183095757176,Low Risk,False
0,19,20.0,377.55,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,0.1333515640240874,Low Risk,False
1,7,44.4,265.8,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,0.557644388631117,Medium Risk,False
0,55,73.1,4144.9,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.3291237103360436,Medium Risk,False
0,2,44.9,111.05,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3436312734553341,Medium Risk,False
0,10,70.0,740.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.6260222350688242,High Risk,True
0,22,69.5,1498.2,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,0.1384121977950783,Low Risk,True
0,68,114.9,7843.55,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.0458579932026736,Low Risk,False
1,8,60.9,551.95,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2889794727479157,Low Risk,False
0,70,59.5,4144.8,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.0089470448669818,Low Risk,False
0,52,102.7,5138.1,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,0.3109174338023425,Medium Risk,False
0,7,89.75,608.8,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,0.5028721428988551,Medium Risk,True
0,12,49.05,593.05,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2731295591514074,Low Risk,False
0,41,81.3,3190.65,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.2717475251092724,Low Risk,False
0,29,26.1,692.55,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.0174768919891235,Low Risk,False
0,57,20.75,1123.15,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.002984274776469,Low Risk,False
0,31,80.45,2429.1,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.4797915010371388,Medium Risk,False
1,60,89.45,5294.6,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.3157932309097689,Medium Risk,False
